cluster_id,phrase,keep,canonical,source
37,George Washington Carver,true,George Washington Carver,llm
37,German,false,German,llm
37,Greek,false,Greek,llm
37,Isaac Newton,true,Isaac Newton,llm
37,Italian,false,Italian,llm
37,James Watt,true,James Watt,llm
37,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
37,Joseph Priestley,true,Joseph Priestley,llm
37,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
37,Latin,false,Latin,llm
37,Louis Pasteur,true,Louis Pasteur,llm
37,March,false,March,llm
37,Marconi,true,Marconi,llm
37,Marie Curie,true,Marie Curie,llm
37,Newton,true,Isaac Newton,llm
37,Niels Bohr,true,Niels Bohr,llm
37,Nikola Tesla,true,Nikola Tesla,llm
37,Nobel,true,Nobel Prize,llm
37,Nobel Prize,true,Nobel Prize,llm
37,Robert,false,Robert,llm
37,Russian,false,Russian,llm
37,Samuel Morse,true,Samuel Morse,llm
37,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
37,Thomas Edison,true,Thomas Edison,llm
37,Turing Award,true,Turing Award,llm
38,Amendment,false,Amendment,llm
38,America,true,America,llm
38,American,false,American,llm
38,American War,false,American War,llm
38,April,false,April,llm
38,Black,true,Black,llm
38,British,false,British,llm
38,Civil War,true,Civil War,llm
38,Confederate,true,Confederate,llm
38,Constitution,true,Constitution,llm
38,Continental Congress,true,Continental Congress,llm
38,December,false,December,llm
38,French,false,French,llm
38,George Washington,true,George Washington,llm
38,Indian War,true,Indian War,llm
38,James Madison,true,James Madison,llm
38,John Adams,true,John Adams,llm
38,John Brown,true,John Brown,llm
38,July,false,July,llm
38,June,false,June,llm
38,Lee,true,Lee,llm
38,Lincoln,true,Lincoln,llm
38,March,false,March,llm
38,Massachusetts,true,Massachusetts,llm
38,Native American,true,Native American,llm
38,New England,true,New England,llm
38,New Mexico,true,New Mexico,llm
38,New York City,true,New York City,llm
38,October,false,October,llm
38,Pennsylvania,true,Pennsylvania,llm
38,South Carolina,true,South Carolina,llm
38,Spanish,false,Spanish,llm
38,Texas,true,Texas,llm
38,Thomas Jefferson,true,Thomas Jefferson,llm
38,Union,true,Union,llm
38,Virginia,true,Virginia,llm
38,War,false,War,llm
39,America,true,America,llm
39,American,false,American,llm
39,Bert,true,Bert and Ernie,llm
39,British,false,British,llm
39,California,true,California,llm
39,Canadian,true,Canada,llm
39,Cheryl of the Clue Crew,false,Cheryl of the Clue Crew,llm
39,Chinese,false,Chinese,llm
39,Dominic Sandbrook,true,Dominic Sandbrook,llm
39,Don,false,Don,llm
39,Earth,true,Earth,llm
39,Ernie,true,Bert and Ernie,llm
39,Florida,true,Florida,llm
39,French,false,French,llm
39,George Stephanopoulos,true,George Stephanopoulos,llm
39,German,false,German,llm
39,God,true,God,llm
39,Google,true,Google,llm
39,Greek,false,Greek,llm
39,Hey,false,Hey,llm
39,Hi,false,Hi,llm
39,Internet,true,Internet,llm
39,Italian,false,Italian,llm
39,Japanese,false,Japanese,llm
39,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
39,John Green,true,John Green,llm
39,June,false,June,llm
39,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
39,Latin,false,Latin,llm
39,London,true,London,llm
39,Mary Todd Lincoln,true,Mary Todd Lincoln,llm
39,Mexican,false,Mexican,llm
39,New York,true,New York,llm
39,New York City,true,New York City,llm
39,Oh,false,Oh,llm
39,Oscar the Grouch,true,Oscar the Grouch,llm
39,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
39,Sofia of the Clue Crew,false,Sofia of the Clue Crew,llm
39,Spanish,false,Spanish,llm
39,Texas,true,Texas,llm
39,Tom Holland,true,Tom Holland,llm
40,African American,true,African American,llm
40,America,true,America,llm
40,American,false,American,llm
40,Apollo,true,Apollo,llm
40,April,false,April,llm
40,August,false,August,llm
40,Barack Obama,true,Barack Obama,llm
40,Black,false,Black,llm
40,British,false,British,llm
40,California,true,California,llm
40,Chicago,true,Chicago,llm
40,Congress,true,Congress,llm
40,December,false,December,llm
40,February,false,February,llm
40,France,true,France,llm
40,French,false,French,llm
40,George Washington,true,George Washington,llm
40,January,false,January,llm
40,John,false,John,llm
40,John Glenn,true,John Glenn,llm
40,July,false,July,llm
40,June,false,June,llm
40,March,false,March,llm
40,New York,true,New York,llm
40,New York City,true,New York City,llm
40,November,false,November,llm
40,October,false,October,llm
40,Pulitzer Prize,true,Pulitzer Prize,llm
40,Richard Nixon,true,Richard Nixon,llm
40,Ronald Reagan,true,Ronald Reagan,llm
40,Senate,true,Senate,llm
40,September,false,September,llm
40,Supreme Court,true,Supreme Court,llm
40,Texas,true,Texas,llm
40,Washington,true,Washington,llm
40,White House,true,White House,llm
41,Air France,true,Air France,llm
41,Alex,false,Alex,llm
41,America,true,America,llm
41,American,false,American,llm
41,American Airlines,true,American Airlines,llm
41,Atlanta,true,Atlanta,llm
41,Boeing,true,Boeing,llm
41,British,false,British,llm
41,British Airways,true,British Airways,llm
41,Cadillac,true,Cadillac,llm
41,California,true,California,llm
41,Chevrolet,true,Chevrolet,llm
41,Chevy,true,Chevrolet,llm
41,Chicago,true,Chicago,llm
41,Chrysler,true,Chrysler,llm
41,Cleveland,true,Cleveland,llm
41,Delta Flight Museum,true,Delta Flight Museum,llm
41,Dodge,true,Dodge,llm
41,Ferrari,true,Ferrari,llm
41,Ford,true,Ford,llm
41,Ford Motor Company,true,Ford Motor Company,llm
41,France,true,France,llm
41,French,false,French,llm
41,German,false,German,llm
41,Germany,true,Germany,llm
41,Henry Ford,true,Henry Ford,llm
41,Honda,true,Honda,llm
41,Hyundai,true,Hyundai,llm
41,Italian,false,Italian,llm
41,Jaguar,true,Jaguar,llm
41,Japan,true,Japan,llm
41,Japanese,false,Japanese,llm
41,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
41,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
41,Las Vegas Motor Speedway,true,Las Vegas Motor Speedway,llm
41,London,true,London,llm
41,Mercedes,true,Mercedes,llm
41,New York City,true,New York City,llm
41,Ohio,true,Ohio,llm
41,Paris,true,Paris,llm
41,Porsche,true,Porsche,llm
41,Rolls Royce,true,Rolls Royce,llm
41,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
41,Seattle,true,Seattle,llm
41,Smithsonian National Air,true,Smithsonian National Air and Space Museum,llm
41,Tesla,true,Tesla,llm
41,Toyota,true,Toyota,llm
41,Toyota Grand Prix,true,Toyota Grand Prix,llm
41,Volkswagen,true,Volkswagen,llm
41,Washington,true,Washington,llm
41,World War II,true,World War II,llm
42,African,false,African,llm
42,Argentina,true,Argentina,llm
42,Asian,false,Asian,llm
42,Australia,true,Australia,llm
42,Belgium,true,Belgium,llm
42,Brazil,true,Brazil,llm
42,Canada,true,Canada,llm
42,China,true,China,llm
42,Egypt,true,Egypt,llm
42,English,false,English,llm
42,Europe,true,Europe,llm
42,European,false,European,llm
42,France,true,France,llm
42,French,false,French,llm
42,Germany,true,Germany,llm
42,Greece,true,Greece,llm
42,Greek,false,Greek,llm
42,India,true,India,llm
42,Indonesia,true,Indonesia,llm
42,Italy,true,Italy,llm
42,Japan,true,Japan,llm
42,Mexico,true,Mexico,llm
42,New Zealand,true,New Zealand,llm
42,Nigeria,true,Nigeria,llm
42,Pakistan,true,Pakistan,llm
42,Papua New Guinea,true,Papua New Guinea,llm
42,Russia,true,Russia,llm
42,South Africa,true,South Africa,llm
42,Spain,true,Spain,llm
42,Spanish,false,Spanish,llm
42,Switzerland,true,Switzerland,llm
42,West African,false,West African,llm
43,Abraham Lincoln,true,Abraham Lincoln,llm
43,According,false,According,llm
43,America,true,America,llm
43,American,false,American,llm
43,April,false,April,llm
43,Aristotle,true,Aristotle,llm
43,Benjamin Franklin,true,Benjamin Franklin,llm
43,Bible,true,Bible,llm
43,British,false,British,llm
43,Constitution,true,Constitution,llm
43,David Hume,true,David Hume,llm
43,Declaration of Independence,true,Declaration of Independence,llm
43,Descartes,true,Descartes,llm
43,Don,false,Don,llm
43,Earth,true,Earth,llm
43,English,false,English,llm
43,French,false,French,llm
43,French Revolution,true,French Revolution,llm
43,George,false,George,llm
43,George Bernard Shaw,true,George Bernard Shaw,llm
43,George Washington,true,George Washington,llm
43,German,false,German,llm
43,God,true,God,llm
43,Greek,false,Greek,llm
43,Hamlet,true,Hamlet,llm
43,John Adams,true,John Adams,llm
43,Karl Marx,true,Karl Marx,llm
43,Kierkegaard,true,Kierkegaard,llm
43,Latin,false,Latin,llm
43,Mark Twain,true,Mark Twain,llm
43,Marx,true,Karl Marx,llm
43,Nietzsche,true,Nietzsche,llm
43,Paul Sartre,true,Jean-Paul Sartre,llm
43,Plato,true,Plato,llm
43,Ralph Waldo Emerson,true,Ralph Waldo Emerson,llm
43,Richard Nixon,true,Richard Nixon,llm
43,Shakespeare,true,Shakespeare,llm
43,Socrates,true,Socrates,llm
43,Supreme Court,true,Supreme Court,llm
43,Thomas Jefferson,true,Thomas Jefferson,llm
43,Thomas Paine,true,Thomas Paine,llm
43,Winston Churchill,true,Winston Churchill,llm
43,the Latin,false,the Latin,llm
44,Andromeda,true,Andromeda,llm
44,Apollo,true,Apollo,llm
44,Carl Sagan,true,Carl Sagan,llm
44,Earth,true,Earth,llm
44,Galileo,true,Galileo,llm
44,Gemini,true,Gemini,llm
44,Greek,false,Greek,llm
44,Halley,true,Halley's Comet,llm
44,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
44,Jupiter,true,Jupiter,llm
44,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
44,Kepler,true,Kepler,llm
44,Latin,false,Latin,llm
44,Mars,true,Mars,llm
44,Mercury,true,Mercury,llm
44,Milky Way,true,Milky Way,llm
44,Moon,true,Moon,llm
44,Neptune,true,Neptune,llm
44,Orion,true,Orion,llm
44,Pluto,true,Pluto,llm
44,Sagittarius,true,Sagittarius,llm
44,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
44,Saturn,true,Saturn,llm
44,Saturn V,true,Saturn V,llm
44,Sirius,true,Sirius,llm
44,Sun,true,Sun,llm
44,Taurus,true,Taurus,llm
44,Titan,true,Titan,llm
44,Uranus,true,Uranus,llm
44,Venus,true,Venus,llm
44,Voyager,true,Voyager,llm
44,the Greek,false,the Greek,llm
44,the Latin,false,the Latin,llm
45,According,false,According,llm
45,Achilles,true,Achilles,llm
45,Adam,false,Adam,llm
45,African,false,African,llm
45,Alzheimer,true,Alzheimer's Disease,llm
45,American,false,American,llm
45,American Cancer Society,true,American Cancer Society,llm
45,American Red Cross,true,American Red Cross,llm
45,Americans,false,Americans,llm
45,Boston,true,Boston,llm
45,British,false,British,llm
45,Carl Jung,true,Carl Jung,llm
45,Cheryl of the Clue Crew,false,Cheryl of the Clue Crew,llm
45,Chinese,false,Chinese,llm
45,Cleveland Clinic,true,Cleveland Clinic,llm
45,Davis,true,Davis,llm
45,Davis Veterinary Hospital,true,Davis Veterinary Hospital,llm
45,Doc,false,Doc,llm
45,Don,true,Don,llm
45,Earth,true,Earth,llm
45,Eustachian,true,Eustachian Tube,llm
45,French,false,French,llm
45,German,false,German,llm
45,Italian,false,Italian,llm
45,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
45,Johnson,true,Johnson,llm
45,Jon of the Clue Crew,false,Jon of the Clue Crew,llm
45,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
45,Langerhans,true,Langerhans,llm
45,Lyme,true,Lyme Disease,llm
45,Mayo Clinic,true,Mayo Clinic,llm
45,Michael Strahan,true,Michael Strahan,llm
45,Neanderthal,true,Neanderthal,llm
45,Noah Wyle,true,Noah Wyle,llm
45,Nobel Prize,true,Nobel Prize,llm
45,Oz,true,Oz,llm
45,Parkinson,true,Parkinson's Disease,llm
45,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
45,Spanish,false,Spanish,llm
45,Sun,true,Sun,llm
45,Though,false,Though,llm
45,the Greek,false,the Greek,llm
45,the Latin,false,the Latin,llm
46,African,false,African,llm
46,Antarctica,true,Antarctica,llm
46,Arctic Ocean,true,Arctic Ocean,llm
46,Argentina,true,Argentina,llm
46,Asia,true,Asia,llm
46,Atlantic Ocean,true,Atlantic Ocean,llm
46,Australia,true,Australia,llm
46,Black Sea,true,Black Sea,llm
46,Brazil,true,Brazil,llm
46,British Columbia,true,British Columbia,llm
46,Canada,true,Canada,llm
46,Canadian,true,Canada,llm
46,Caribbean Sea,true,Caribbean Sea,llm
46,China,true,China,llm
46,Earth,true,Earth,llm
46,Europe,true,Europe,llm
46,France,true,France,llm
46,French,false,French,llm
46,Great Lake,true,Great Lakes,llm
46,Gulf of Mexico,true,Gulf of Mexico,llm
46,India,true,India,llm
46,Indian Ocean,true,Indian Ocean,llm
46,Italy,true,Italy,llm
46,Mediterranean,true,Mediterranean Sea,llm
46,Mediterranean Sea,true,Mediterranean Sea,llm
46,New Zealand,true,New Zealand,llm
46,Pacific Ocean,true,Pacific Ocean,llm
46,Russia,true,Russia,llm
46,South Africa,true,South Africa,llm
46,South America,true,South America,llm
46,South American,true,South America,llm
46,South China Sea,true,South China Sea,llm
46,Spain,true,Spain,llm
46,Switzerland,true,Switzerland,llm
47,According,false,According,llm
47,Adele,true,Adele,llm
47,Aerosmith,true,Aerosmith,llm
47,American Idol,true,American Idol,llm
47,Beach Boys,true,Beach Boys,llm
47,Beatles,true,Beatles,llm
47,Beyonc,true,Beyoncé,llm
47,Billboard,true,Billboard,llm
47,Billie Eilish,true,Billie Eilish,llm
47,Billy Joel,true,Billy Joel,llm
47,Black Eyed Peas,true,Black Eyed Peas,llm
47,Bob Dylan,true,Bob Dylan,llm
47,British,false,British,llm
47,Bruce Springsteen,true,Bruce Springsteen,llm
47,Don,false,Don,llm
47,Drake,true,Drake,llm
47,Eagles,true,Eagles,llm
47,Ed Sheeran,true,Ed Sheeran,llm
47,Elton John,true,Elton John,llm
47,Elvis,true,Elvis Presley,llm
47,Elvis Presley,true,Elvis Presley,llm
47,Eminem,true,Eminem,llm
47,Gaga,true,Lady Gaga,llm
47,Grammy,true,Grammy,llm
47,Hi,false,Hi,llm
47,Hotel California,true,Hotel California,llm
47,Jay,true,Jay-Z,llm
47,John,false,John,llm
47,Johnny Cash,true,Johnny Cash,llm
47,Katy Perry,true,Katy Perry,llm
47,Madonna,true,Madonna,llm
47,Michael Jackson,true,Michael Jackson,llm
47,Oh,false,Oh,llm
47,Oscar,true,Oscar,llm
47,Paul,false,Paul,llm
47,Paul Mc,true,Paul McCartney,llm
47,Paul Simon,true,Paul Simon,llm
47,Rihanna,true,Rihanna,llm
47,Roll Hall of Fame,true,Rock and Roll Hall of Fame,llm
47,Rolling Stone,true,Rolling Stone,llm
47,Rolling Stones,true,Rolling Stones,llm
47,Taylor Swift,true,Taylor Swift,llm
48,According,false,According,llm
48,Alex,false,Alex,llm
48,American,false,American,llm
48,American Sign Language,true,American Sign Language,llm
48,British,false,British,llm
48,British Thermal Unit,true,British Thermal Unit,llm
48,Cartesian,true,Cartesian,llm
48,Celsius,true,Celsius,llm
48,Cheryl of the Clue Crew,false,Cheryl of the Clue Crew,llm
48,Descartes,true,Descartes,llm
48,Dewar,true,Dewar,llm
48,Don,false,Don,llm
48,Earth,true,Earth,llm
48,Enclosed Earth,false,Enclosed Earth,llm
48,England,true,England,llm
48,English,false,English,llm
48,Euclid,true,Euclid,llm
48,Europe,true,Europe,llm
48,Fahrenheit,true,Fahrenheit,llm
48,Fibonacci,true,Fibonacci,llm
48,France,true,France,llm
48,French,false,French,llm
48,German,false,German,llm
48,Great Britain,true,Great Britain,llm
48,Italian,false,Italian,llm
48,James Bible,true,King James Bible,llm
48,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
48,Jon of the Clue Crew,false,Jon of the Clue Crew,llm
48,Joy Buolamwini,true,Joy Buolamwini,llm
48,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
48,Newton,true,Newton,llm
48,Old English,true,Old English,llm
48,Old French,true,Old French,llm
48,Pythagoras,true,Pythagoras,llm
48,Roman,false,Roman,llm
48,Rome,true,Rome,llm
48,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
48,Senate,true,Senate,llm
48,Spanish,false,Spanish,llm
48,Venn,true,Venn Diagram,llm
48,the Greek,false,the Greek,llm
48,the Latin,false,the Latin,llm
49,Africa,true,Africa,llm
49,African,false,African,llm
49,Alaska,true,Alaska,llm
49,Amazon,true,Amazon,llm
49,American,false,American,llm
49,Arctic,true,Arctic,llm
49,Asia,true,Asia,llm
49,Asian,false,Asian,llm
49,Atlantic,true,Atlantic,llm
49,Aussie,true,Australia,llm
49,Australia,true,Australia,llm
49,Australian,true,Australia,llm
49,Baja California,true,Baja California,llm
49,California,true,California,llm
49,Canada,true,Canada,llm
49,Charles Darwin,true,Charles Darwin,llm
49,Despite,false,Despite,llm
49,European,false,European,llm
49,Florida,true,Florida,llm
49,French,false,French,llm
49,Galapagos Islands,true,Galapagos Islands,llm
49,Greek,false,Greek,llm
49,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
49,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
49,Latin,false,Latin,llm
49,Mexican,true,Mexico,llm
49,Mexico,true,Mexico,llm
49,New Mexico,true,New Mexico,llm
49,New Zealand,true,New Zealand,llm
49,North America,true,North America,llm
49,North American,true,North America,llm
49,Pacific,true,Pacific,llm
49,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
49,South Africa,true,South Africa,llm
49,South America,true,South America,llm
49,South American,true,South America,llm
49,Texas,true,Texas,llm
49,Though,false,Though,llm
49,Unlike,false,Unlike,llm
